X,Data Status,Date,Partner,Offer,Leads,Exclusive Auto Converted,Exclusive Auto Pct Gross,Agent Conversion Eligible,Agent Converted,Agent Conversion Pct,Avg Rev Per Agent Conv,Avg Cost,Avg Scrub Cost,Sum Cost,Sum Scrub Cost,Average Auto Revenue,Sum Auto Revenue,Avg Agent Revenue,Sum of Agent Revenue,Avg Revenue,Sum Revenue,Avg Income,Sum Income,
Jun'23,Regular,6/1/23,Partner_31,Offer_11,77,0,0,77,22,28.57,21.5,3.01,2.56,231.77,197.12,0,0,6.14,473,6.14,473,3.58,275.88,
Jun'23,Regular,6/1/23,Partner_31,Offer_04,254,116,45.67,138,22,15.94,40.23,5.92,5.03,"1,503.00","1,277.55",9.13,"2,320.00",3.48,885,12.62,"3,205.00",7.59,"1,927.45",
Jun'23,Regular,6/1/23,Partner_31,Offer_05,177,7,3.95,170,36,21.18,33.08,2.71,2.3,479.83,407.98,0.79,140,6.73,"1,190.87",7.52,"1,330.87",5.21,922.89,
Jun'23,Regular,6/1/23,Partner_31,Offer_14,5,0,0,5,2,40,15.61,5,4.25,25,21.25,0,0,6.24,31.22,6.24,31.22,1.99,9.97,
Jun'23,Regular,6/1/23,Partner_31,Offer_15,87,0,0,87,23,26.44,39.36,4,3.4,348,295.8,0,0,10.41,905.25,10.41,905.25,7.01,609.45,
Jun'23,Regular,6/1/23,Partner_31,Offer_16,439,151,34.4,288,56,19.44,30.36,3.42,2.91,"1,501.38","1,276.83",4.8,"2,107.50",3.87,"1,700.00",8.67,"3,807.50",5.76,"2,530.67",
Jun'23,Regular,6/1/23,Partner_31,Offer_06,1679,49,2.92,1630,456,27.98,23.36,3.01,2.56,"5,051.10","4,295.55",0.74,"1,240.00",6.35,"10,654.24",7.08,"11,894.24",4.53,"7,598.69",
Jun'23,Regular,6/1/23,Partner_31,Offer_20,14,2,14.29,12,2,16.67,32.18,4.14,3.52,58,49.3,2.86,40,4.6,64.36,7.45,104.36,3.93,55.06,
Jun'23,Regular,6/1/23,Partner_31,Offer_36,245,215,87.76,30,6,20,28.64,10.53,8.95,"2,579.06","2,192.21",28.75,"7,043.00",0.7,171.86,29.45,"7,214.86",20.5,"5,022.65",
Jun'23,Regular,6/1/23,Partner_31,Offer_37,85,7,8.24,78,18,23.08,17.94,4.37,3.72,371.68,316.03,1.39,118,3.8,322.87,5.19,440.87,1.47,124.84,
Jun'23,Regular,6/1/23,Partner_31,Offer_22,9,0,0,9,4,44.44,23.89,5.01,4.26,45.09,38.34,0,0,10.62,95.58,10.62,95.58,6.36,57.24,
Jun'23,Regular,6/1/23,Partner_31,Offer_17,6,0,0,6,0,0,0,3.34,2.84,20.06,17.06,0,0,0,0,0,0,-2.84,-17.06,
Jun'23,Regular,6/1/23,Partner_31,Offer_09,257,129,50.19,128,30,23.44,19.54,4.07,3.46,"1,044.83",888.15,9.34,"2,399.50",2.28,586.08,11.62,"2,985.58",8.16,"2,097.43",
Jun'23,Regular,6/1/23,Partner_42,Offer_09,62,0,0,62,8,12.9,38.12,3.34,2.84,207.19,176.14,0,0,4.92,305,4.92,305,2.08,128.86,
Jun'23,Regular,6/1/23,Partner_58,Offer_01,1,0,0,1,0,0,0,3,2.1,3,2.1,0,0,0,0,0,0,-2.1,-2.1,
Jun'23,Regular,6/1/23,Partner_58,Offer_09,44,0,0,44,2,4.55,30.5,3,2.1,132,92.4,0,0,1.39,61,1.39,61,-0.71,-31.4,
Jun'23,Regular,6/1/23,Partner_34,Offer_36,1,0,0,1,0,0,0,3,2.1,3,2.1,0,0,0,0,0,0,-2.1,-2.1,
Jun'23,Regular,6/1/23,Partner_36,Offer_36,86,0,0,86,9,10.47,12.43,1.97,1.97,169,169,0,0,1.3,111.86,1.3,111.86,-0.66,-57.14,
Jul'23,Regular,7/1/23,Partner_01,Offer_05,5,0,0,5,1,20,27.81,5,3.75,25,18.75,0,0,5.56,27.81,5.56,27.81,1.81,9.06,
Jul'23,Regular,7/1/23,Partner_01,Offer_06,8,0,0,8,1,12.5,22.44,5,3.75,40,30,0,0,2.81,22.44,2.81,22.44,-0.94,-7.56,
Jul'23,Regular,7/1/23,Partner_01,Offer_37,2,0,0,2,1,50,17.79,5,3.75,10,7.5,0,0,8.9,17.79,8.9,17.79,5.15,10.29,
Jul'23,Regular,7/1/23,Partner_02,Offer_01,47,0,0,47,7,14.89,21.75,2.73,2.05,128.19,96.19,0,0,3.24,152.24,3.24,152.24,1.19,56.05,
Jul'23,Regular,7/1/23,Partner_02,Offer_02,28,0,0,28,8,28.57,24.67,3.01,2.26,84.28,63.28,0,0,7.05,197.36,7.05,197.36,4.79,134.08,
Jul'23,Regular,7/1/23,Partner_02,Offer_03,4,0,0,4,1,25,35,3,2.25,12,9,0,0,8.75,35,8.75,35,6.5,26,
Jul'23,Regular,7/1/23,Partner_02,Offer_11,14,0,0,14,2,14.29,23.75,3,2.25,42,31.5,0,0,3.39,47.5,3.39,47.5,1.14,16,
Jul'23,Regular,7/1/23,Partner_02,Offer_04,13,0,0,13,4,30.77,45,5.77,4.33,75.03,56.28,0,0,13.85,180,13.85,180,9.52,123.72,
Jul'23,Regular,7/1/23,Partner_02,Offer_19,2,0,0,2,1,50,40,3,2.25,6,4.5,0,0,20,40,20,40,17.75,35.5,
Jul'23,Regular,7/1/23,Partner_02,Offer_05,1,0,0,1,1,100,27.81,4,3,4,3,0,0,27.81,27.81,27.81,27.81,24.81,24.81,
Jul'23,Regular,7/1/23,Partner_02,Offer_15,1,0,0,1,1,100,37.25,3,2.25,3,2.25,0,0,37.25,37.25,37.25,37.25,35,35,
Jul'23,Regular,7/1/23,Partner_02,Offer_16,46,9,19.57,37,6,16.22,35,3.01,2.26,138.46,103.96,2.93,135,4.57,210,7.5,345,5.24,241.04,
Jul'23,Regular,7/1/23,Partner_02,Offer_06,195,0,0,195,39,20,23.95,2.96,2.22,577.23,433.16,0,0,4.79,933.87,4.79,933.87,2.57,500.71,
Jul'23,Regular,7/1/23,Partner_02,Offer_20,12,0,0,12,0,0,0,1.04,0.78,12.52,9.42,0,0,0,0,0,0,-0.78,-9.42,
Jul'23,Regular,7/1/23,Partner_02,Offer_37,2,0,0,2,0,0,0,3,2.25,6,4.5,0,0,0,0,0,0,-2.25,-4.5,
Jul'23,Regular,7/1/23,Partner_02,Offer_09,14,0,0,14,3,21.43,19.17,3.14,2.36,44,33,0,0,4.11,57.5,4.11,57.5,1.75,24.5,
Jul'23,Regular,7/1/23,Partner_03,Offer_01,2,0,0,2,0,0,0,3.5,2.62,7,5.25,0,0,0,0,0,0,-2.62,-5.25,
Jul'23,Regular,7/1/23,Partner_03,Offer_12,1,0,0,1,0,0,0,3,3,3,3,0,0,0,0,0,0,-3,-3,
Jul'23,Regular,7/1/23,Partner_03,Offer_19,61,0,0,61,9,14.75,29.16,3,2.25,183,137.25,0,0,4.3,262.48,4.3,262.48,2.05,125.23,
Jul'23,Regular,7/1/23,Partner_03,Offer_05,33,0,0,33,7,21.21,27.68,3.76,2.82,124,93,0,0,5.87,193.74,5.87,193.74,3.05,100.74,
Jul'23,Regular,7/1/23,Partner_03,Offer_13,1,0,0,1,0,0,0,4,3,4,3,0,0,0,0,0,0,-3,-3,
Jul'23,Regular,7/1/23,Partner_03,Offer_15,63,0,0,63,18,28.57,37.67,3,2.25,189,141.75,0,0,10.76,678,10.76,678,8.51,536.25,
Jul'23,Regular,7/1/23,Partner_03,Offer_20,39,0,0,39,3,7.69,28.08,1.53,1.14,59.5,44.44,0,0,2.16,84.25,2.16,84.25,1.02,39.81,
Jul'23,Coreg,7/1/23,Partner_03,Offer_36,1,0,0,1,1,100,2.5,0.51,0.38,0.51,0.38,0,0,2.5,2.5,2.5,2.5,2.12,2.12,
Jul'23,Regular,7/1/23,Partner_03,Offer_17,53,0,0,53,19,35.85,98,12,9,636,477,0,0,35.13,"1,861.94",35.13,"1,861.94",26.13,"1,384.94",
Jul'23,Coreg,7/1/23,Partner_59,Offer_01,4,0,0,4,0,0,0,0.3,0.22,1.2,0.88,0,0,0,0,0,0,-0.22,-0.88,
Jul'23,Coreg,7/1/23,Partner_59,Offer_02,56,0,0,56,0,0,0,0.3,0.22,16.8,12.32,0,0,0,0,0,0,-0.22,-12.32,
Jul'23,Coreg,7/1/23,Partner_59,Offer_29,1,1,100,0,0,0,0,0.3,0.22,0.3,0.22,5,5,0,0,5,5,4.78,4.78,
Jul'23,Coreg,7/1/23,Partner_59,Offer_04,105,0,0,105,1,0.95,45,0.3,0.22,31.5,23.1,0,0,0.43,45,0.43,45,0.21,21.9,
Jul'23,Coreg,7/1/23,Partner_59,Offer_15,85,0,0,85,6,7.06,32.08,0.3,0.22,25.5,18.7,0,0,2.26,192.5,2.26,192.5,2.04,173.8,
Jul'23,Coreg,7/1/23,Partner_59,Offer_16,121,0,0,121,1,0.83,35,0.3,0.22,36.3,26.62,0,0,0.29,35,0.29,35,0.07,8.38,
Jul'23,Coreg,7/1/23,Partner_59,Offer_37,38,0,0,38,2,5.26,17.34,0.3,0.22,11.4,8.36,0,0,0.91,34.68,0.91,34.68,0.69,26.32,
Jul'23,Coreg,7/1/23,Partner_59,Offer_22,133,0,0,133,1,0.75,2.5,0.3,0.22,39.9,29.26,0,0,0.02,2.5,0.02,2.5,-0.2,-26.76,
Jul'23,Coreg,7/1/23,Partner_59,Offer_17,16,0,0,16,0,0,0,0.3,0.22,4.8,3.52,0,0,0,0,0,0,-0.22,-3.52,
Jul'23,Coreg,7/1/23,Partner_59,Offer_09,443,0,0,443,6,1.35,45.67,0.3,0.22,132.9,97.46,0,0,0.62,274,0.62,274,0.4,176.54,
Jul'23,Regular,7/1/23,Partner_04,Offer_01,258,0,0,258,12,4.65,13.54,1.07,0.96,276.34,248.94,0,0,0.63,162.44,0.63,162.44,-0.34,-86.5,
Jul'23,Regular,7/1/23,Partner_04,Offer_05,4,0,0,4,0,0,0,3,2.7,12,10.8,0,0,0,0,0,0,-2.7,-10.8,
Jul'23,Regular,7/1/23,Partner_04,Offer_14,11,0,0,11,0,0,0,2,1.8,22,19.8,0,0,0,0,0,0,-1.8,-19.8,
Jul'23,Regular,7/1/23,Partner_04,Offer_36,58,0,0,58,5,8.62,27.24,1.08,0.97,62.58,56.38,0,0,2.35,136.18,2.35,136.18,1.38,79.8,
Jul'23,Regular,7/1/23,Partner_48,Offer_01,7,0,0,7,0,0,0,1.58,1.58,11.03,11.03,0,0,0,0,0,0,-1.58,-11.03,
Jul'23,Regular,7/1/23,Partner_48,Offer_14,4,0,0,4,0,0,0,2,2,8,8,0,0,0,0,0,0,-2,-8,
Jul'23,Regular,7/1/23,Partner_48,Offer_36,13,0,0,13,0,0,0,1.31,1.31,17.09,17.09,0,0,0,0,0,0,-1.31,-17.09,
Jul'23,Regular,7/1/23,Partner_48,Offer_37,2,0,0,2,0,0,0,2,2,4,4,0,0,0,0,0,0,-2,-4,
Jul'23,Regular,7/1/23,Partner_48,Offer_09,15,0,0,15,0,0,0,2.14,2.14,32.05,32.05,0,0,0,0,0,0,-2.14,-32.05,
Jul'23,Regular,7/1/23,Partner_08,Offer_01,5,0,0,5,1,20,14.54,5,3.5,25,17.5,0,0,2.91,14.54,2.91,14.54,-0.59,-2.96,
Jul'23,Regular,7/1/23,Partner_08,Offer_03,7,0,0,7,3,42.86,13.33,5,3.5,35,24.5,0,0,5.71,40,5.71,40,2.21,15.5,
Jul'23,Regular,7/1/23,Partner_08,Offer_04,5,0,0,5,2,40,45,11,7.7,55,38.5,0,0,18,90,18,90,10.3,51.5,
Jul'23,Regular,7/1/23,Partner_08,Offer_35,8,0,0,8,4,50,11.5,11,7.7,88,61.6,0,0,5.75,46,5.75,46,-1.95,-15.6,
Jul'23,Regular,7/1/23,Partner_08,Offer_16,2,2,100,0,0,0,0,6,4.2,12,8.4,15,30,0,0,15,30,10.8,21.6,
Jul'23,Regular,7/1/23,Partner_08,Offer_36,21,9,42.86,12,3,25,27.39,11,7.7,231,161.7,14.14,297,3.91,82.18,18.06,379.18,10.36,217.48,
Jul'23,Regular,7/1/23,Partner_08,Offer_30,9,9,100,0,0,0,0,5.89,4.12,53,37.1,17.94,161.5,0,0,17.94,161.5,13.82,124.4,
Jul'23,Regular,7/1/23,Partner_08,Offer_09,86,43,50,43,5,11.63,24.7,6.82,4.77,586.39,410.59,9,774,1.44,123.5,10.44,897.5,5.66,486.91,
Jul'23,Coreg,7/1/23,Partner_60,Offer_09,1,0,0,1,0,0,0,1,0.8,1,0.8,0,0,0,0,0,0,-0.8,-0.8,
Jul'23,Regular,7/1/23,Partner_11,Offer_21,23,0,0,23,10,43.48,9.82,4.01,3.21,92.22,73.82,0,0,4.27,98.2,4.27,98.2,1.06,24.38,
Jul'23,Regular,7/1/23,Partner_11,Offer_01,73,3,4.11,70,4,5.71,27.15,4.32,3.46,315.3,252.3,0.99,72,1.49,108.62,2.47,180.62,-0.98,-71.68,
Jul'23,Regular,7/1/23,Partner_11,Offer_02,29,29,100,0,0,0,0,4,3.2,116,92.8,3,87,0,0,3,87,-0.2,-5.8,
Jul'23,Regular,7/1/23,Partner_11,Offer_04,78,61,78.21,17,1,5.88,45,8.76,7.01,683.04,546.44,15.64,"1,220.00",0.58,45,16.22,"1,265.00",9.21,718.56,
Jul'23,Regular,7/1/23,Partner_11,Offer_19,559,0,0,559,130,23.26,28.45,4.01,3.21,"2,241.59","1,794.39",0,0,6.62,"3,698.19",6.62,"3,698.19",3.41,"1,903.80",
Jul'23,Regular,7/1/23,Partner_11,Offer_05,1403,0,0,1403,328,23.38,30.57,4,3.2,"5,618.08","4,495.68",0,0,7.15,"10,027.28",7.15,"10,027.28",3.94,"5,531.60",
Jul'23,Regular,7/1/23,Partner_11,Offer_14,4,0,0,4,1,25,15.61,4.01,3.21,16.04,12.84,0,0,3.9,15.61,3.9,15.61,0.69,2.77,
Jul'23,Regular,7/1/23,Partner_11,Offer_15,178,0,0,178,56,31.46,39.52,4.01,3.21,713.78,571.38,0,0,12.43,"2,213.00",12.43,"2,213.00",9.22,"1,641.62",
Jul'23,Regular,7/1/23,Partner_11,Offer_16,62,61,98.39,1,0,0,0,5,4,310,248,14.76,915,0,0,14.76,915,10.76,667,
Jul'23,Regular,7/1/23,Partner_11,Offer_06,1081,6,0.56,1075,288,26.79,22.2,3.74,2.99,"4,041.41","3,234.11",0.05,52,5.91,"6,393.88",5.96,"6,445.88",2.97,"3,211.77",
Jul'23,Regular,7/1/23,Partner_11,Offer_20,104,0,0,104,31,29.81,35.51,4,3.2,416,332.8,0,0,10.58,"1,100.74",10.58,"1,100.74",7.38,767.94,
Jul'23,Regular,7/1/23,Partner_11,Offer_36,158,90,56.96,68,10,14.71,30.13,9.12,7.3,"1,441.29","1,153.09",18.72,"2,957.00",1.91,301.29,20.62,"3,258.29",13.32,"2,105.20",
Jul'23,Regular,7/1/23,Partner_11,Offer_37,7,0,0,7,1,14.29,30,4.37,3.5,30.6,24.48,0,0,4.29,30,4.29,30,0.79,5.52,
Jul'23,Regular,7/1/23,Partner_11,Offer_30,8,8,100,0,0,0,0,5,4,40,32,18,144,0,0,18,144,14,112,
Jul'23,Regular,7/1/23,Partner_11,Offer_17,24,0,0,24,4,16.67,70.25,6,4.8,144,115.2,0,0,11.71,281,11.71,281,6.91,165.8,
Jul'23,Regular,7/1/23,Partner_11,Offer_09,16,6,37.5,10,2,20,26.25,5.77,4.62,92.31,73.86,6.84,109.5,3.28,52.5,10.12,162,5.51,88.14,
Jul'23,Regular,7/1/23,Partner_12,Offer_21,4,0,0,4,1,25,2.5,5,4,20,16,0,0,0.62,2.5,0.62,2.5,-3.38,-13.5,
Jul'23,Regular,7/1/23,Partner_12,Offer_01,33,4,12.12,29,3,10.34,44.17,4.61,3.69,152.13,121.73,2.18,72,4.02,132.5,6.2,204.5,2.51,82.77,
Jul'23,Regular,7/1/23,Partner_12,Offer_02,97,0,0,97,19,19.59,24.67,4,3.2,388,310.4,0,0,4.83,468.73,4.83,468.73,1.63,158.33,
Jul'23,Regular,7/1/23,Partner_12,Offer_03,14,0,0,14,1,7.14,37.5,4,3.2,56,44.8,0,0,2.68,37.5,2.68,37.5,-0.52,-7.3,
Jul'23,Regular,7/1/23,Partner_12,Offer_04,19,0,0,19,2,10.53,28,6,4.8,114,91.2,0,0,2.95,56,2.95,56,-1.85,-35.2,
Jul'23,Regular,7/1/23,Partner_12,Offer_19,28,0,0,28,5,17.86,27.81,4,3.2,112,89.6,0,0,4.97,139.05,4.97,139.05,1.77,49.45,
Jul'23,Regular,7/1/23,Partner_12,Offer_05,49,0,0,49,9,18.37,29.16,4,3.2,196,156.8,0,0,5.36,262.48,5.36,262.48,2.16,105.68,
Jul'23,Regular,7/1/23,Partner_12,Offer_15,65,0,0,65,13,20,37.83,4,3.2,260,208,0,0,7.57,491.75,7.57,491.75,4.37,283.75,
Jul'23,Regular,7/1/23,Partner_12,Offer_06,2,2,100,0,0,0,0,5,4,10,8,11.5,23,0,0,11.5,23,7.5,15,
Jul'23,Regular,7/1/23,Partner_12,Offer_37,2,0,0,2,0,0,0,6,4.8,12,9.6,0,0,0,0,0,0,-4.8,-9.6,
Jul'23,Regular,7/1/23,Partner_12,Offer_09,4,2,50,2,0,0,0,5.5,4.4,22,17.6,10,40,0,0,10,40,5.6,22.4,
Jul'23,Regular,7/1/23,Partner_49,Offer_04,1,0,0,1,1,100,45,11,9.9,11,9.9,0,0,45,45,45,45,35.1,35.1,
Jul'23,Regular,7/1/23,Partner_43,Offer_09,33,0,0,33,2,6.06,65,1.95,1.75,64.25,57.85,0,0,3.94,130,3.94,130,2.19,72.15,
Jul'23,Regular,7/1/23,Partner_15,Offer_02,1,0,0,1,0,0,0,3,2.1,3,2.1,0,0,0,0,0,0,-2.1,-2.1,
Jul'23,Regular,7/1/23,Partner_15,Offer_04,8,0,0,8,0,0,0,4.5,3.15,36,25.2,0,0,0,0,0,0,-3.15,-25.2,
Jul'23,Regular,7/1/23,Partner_15,Offer_14,1,0,0,1,0,0,0,2,1.4,2,1.4,0,0,0,0,0,0,-1.4,-1.4,
Jul'23,Regular,7/1/23,Partner_15,Offer_06,3,0,0,3,1,33.33,33,3,2.1,9,6.3,0,0,11,33,11,33,8.9,26.7,
Jul'23,Regular,7/1/23,Partner_15,Offer_20,1,0,0,1,0,0,0,4,2.8,4,2.8,0,0,0,0,0,0,-2.8,-2.8,
Jul'23,Regular,7/1/23,Partner_15,Offer_36,7,3,42.86,4,1,25,45,11,7.7,77,53.9,14.14,99,6.43,45,20.57,144,12.87,90.1,
Jul'23,Regular,7/1/23,Partner_15,Offer_37,1,0,0,1,1,100,2.5,6,4.2,6,4.2,0,0,2.5,2.5,2.5,2.5,-1.7,-1.7,
Jul'23,Regular,7/1/23,Partner_15,Offer_09,13,11,84.62,2,0,0,0,5.08,3.55,66.01,46.21,15.81,205.5,0,0,15.81,205.5,12.25,159.29,
Jul'23,Coreg,7/1/23,Partner_53,Offer_01,2,0,0,2,0,0,0,0.1,0.07,0.2,0.14,0,0,0,0,0,0,-0.07,-0.14,
Jul'23,Coreg,7/1/23,Partner_53,Offer_09,209,0,0,209,1,0.48,2.5,0.1,0.07,20.9,14.63,0,0,0.01,2.5,0.01,2.5,-0.06,-12.13,
Jul'23,Regular,7/1/23,Partner_54,Offer_21,2,0,0,2,0,0,0,5,4,10,8,0,0,0,0,0,0,-4,-8,
Jul'23,Regular,7/1/23,Partner_54,Offer_02,2,0,0,2,0,0,0,4,3.2,8,6.4,0,0,0,0,0,0,-3.2,-6.4,
Jul'23,Regular,7/1/23,Partner_54,Offer_03,24,0,0,24,6,25,16.66,3.13,2.51,75.21,60.21,0,0,4.16,99.94,4.16,99.94,1.66,39.73,
Jul'23,Regular,7/1/23,Partner_54,Offer_11,17,0,0,17,7,41.18,21.07,3,2.4,51,40.8,0,0,8.68,147.5,8.68,147.5,6.28,106.7,
Jul'23,Regular,7/1/23,Partner_54,Offer_04,14,0,0,14,4,28.57,45,5.86,4.69,82.01,65.61,0,0,12.86,180,12.86,180,8.17,114.39,
Jul'23,Regular,7/1/23,Partner_54,Offer_12,13,0,0,13,0,0,0,3.47,3.38,45.11,43.91,0,0,0,0,0,0,-3.38,-43.91,
Jul'23,Regular,7/1/23,Partner_54,Offer_19,82,0,0,82,19,23.17,31.66,3.74,2.99,306.52,245.32,0,0,7.34,601.53,7.34,601.53,4.34,356.21,
Jul'23,Regular,7/1/23,Partner_54,Offer_05,81,0,0,81,16,19.75,31.49,3.55,2.84,287.51,230.11,0,0,6.22,503.79,6.22,503.79,3.38,273.68,
Jul'23,Regular,7/1/23,Partner_54,Offer_35,19,0,0,19,5,26.32,25.07,3.43,2.75,65.17,52.17,0,0,6.6,125.36,6.6,125.36,3.85,73.19,
Jul'23,Regular,7/1/23,Partner_54,Offer_15,27,0,0,27,4,14.81,39.12,5,4,135,108,0,0,5.8,156.5,5.8,156.5,1.8,48.5,
Jul'23,Regular,7/1/23,Partner_54,Offer_06,160,0,0,160,36,22.5,22.07,3.03,2.42,484.57,387.77,0,0,4.97,794.45,4.97,794.45,2.54,406.68,
Jul'23,Regular,7/1/23,Partner_54,Offer_20,50,0,0,50,10,20,27.53,4.36,3.49,218,174.4,0,0,5.51,275.26,5.51,275.26,2.02,100.86,
Jul'23,Regular,7/1/23,Partner_54,Offer_37,10,0,0,10,2,20,24,4.2,3.36,42,33.6,0,0,4.8,48,4.8,48,1.44,14.4,
Jul'23,Regular,7/1/23,Partner_54,Offer_17,24,0,0,24,4,16.67,84.56,5,4,120,96,0,0,14.09,338.25,14.09,338.25,10.09,242.25,
Jul'23,Regular,7/1/23,Partner_54,Offer_09,105,72,68.57,33,4,12.12,20.2,4.35,3.48,457.27,365.87,12.86,"1,350.00",0.77,80.79,13.63,"1,430.79",10.14,"1,064.92",
Jul'23,Regular,7/1/23,Partner_16,Offer_02,2,1,50,1,1,100,24.67,3,2.1,6,4.2,1.5,3,12.34,24.67,13.84,27.67,11.74,23.47,
Jul'23,Regular,7/1/23,Partner_16,Offer_03,1,0,0,1,1,100,2.5,4.01,2.81,4.01,2.81,0,0,2.5,2.5,2.5,2.5,-0.31,-0.31,
Jul'23,Regular,7/1/23,Partner_16,Offer_15,1,0,0,1,0,0,0,3,2.1,3,2.1,0,0,0,0,0,0,-2.1,-2.1,
Jul'23,Regular,7/1/23,Partner_16,Offer_16,4,0,0,4,1,25,35,5,3.5,20,14,0,0,8.75,35,8.75,35,5.25,21,
Jul'23,Regular,7/1/23,Partner_16,Offer_06,10,0,0,10,2,20,22.44,2.6,1.82,26.04,18.24,0,0,4.49,44.88,4.49,44.88,2.66,26.64,
Jul'23,Regular,7/1/23,Partner_55,Offer_01,8,0,0,8,2,25,14.54,4.5,3.6,36,28.8,0,0,3.63,29.08,3.63,29.08,0.03,0.28,
Jul'23,Regular,7/1/23,Partner_55,Offer_18,4,0,0,4,0,0,0,5,4,20,16,0,0,0,0,0,0,-4,-16,
Jul'23,Regular,7/1/23,Partner_55,Offer_04,33,14,42.42,19,0,0,0,10,8,330,264,8.48,280,0,0,8.48,280,0.48,16,
Jul'23,Regular,7/1/23,Partner_55,Offer_35,27,0,0,27,4,14.81,32.42,4.63,3.7,125,100,0,0,4.8,129.68,4.8,129.68,1.1,29.68,
Jul'23,Regular,7/1/23,Partner_55,Offer_15,2,0,0,2,0,0,0,4,3.2,8,6.4,0,0,0,0,0,0,-3.2,-6.4,
Jul'23,Regular,7/1/23,Partner_55,Offer_16,42,0,0,42,10,23.81,31.75,5,4,210,168,0,0,7.56,317.5,7.56,317.5,3.56,149.5,
Jul'23,Regular,7/1/23,Partner_55,Offer_06,7,0,0,7,5,71.43,22.44,4,3.2,28,22.4,0,0,16.03,112.2,16.03,112.2,12.83,89.8,
Jul'23,Regular,7/1/23,Partner_55,Offer_36,17,0,0,17,3,17.65,26.62,4.71,3.76,80,64,0,0,4.7,79.86,4.7,79.86,0.93,15.86,
Jul'23,Regular,7/1/23,Partner_55,Offer_37,2,0,0,2,0,0,0,4.5,3.6,9,7.2,0,0,0,0,0,0,-3.6,-7.2,
Jul'23,Regular,7/1/23,Partner_55,Offer_09,59,23,38.98,36,2,5.56,40,5.22,4.18,308.08,246.48,7.18,423.75,1.36,80,8.54,503.75,4.36,257.27,
Jul'23,Regular,7/1/23,Partner_61,Offer_01,37,0,0,37,1,2.7,65,4,3.2,148,118.4,0,0,1.76,65,1.76,65,-1.44,-53.4,
Jul'23,Regular,7/1/23,Partner_61,Offer_04,24,0,0,24,0,0,0,4,3.2,96,76.8,0,0,0,0,0,0,-3.2,-76.8,
Jul'23,Regular,7/1/23,Partner_61,Offer_36,12,0,0,12,1,8.33,56,4,3.2,48,38.4,0,0,4.67,56,4.67,56,1.47,17.6,
Jul'23,Regular,7/1/23,Partner_61,Offer_37,3,0,0,3,2,66.67,2.5,4,3.2,12,9.6,0,0,1.67,5,1.67,5,-1.53,-4.6,
Jul'23,Regular,7/1/23,Partner_61,Offer_09,5,0,0,5,0,0,0,4,3.2,20,16,0,0,0,0,0,0,-3.2,-16,
Jul'23,Regular,7/1/23,Partner_41,Offer_04,269,0,0,269,26,9.67,33.33,3,2.4,807,645.6,0,0,3.22,866.5,3.22,866.5,0.82,220.9,
Jul'23,Regular,7/1/23,Partner_41,Offer_30,74,66,89.19,8,1,12.5,2.5,3,2.4,222,177.6,13.61,"1,007.00",0.03,2.5,13.64,"1,009.50",11.24,831.9,
Jul'23,Regular,7/1/23,Partner_41,Offer_09,385,109,28.31,276,27,9.78,41.4,3,2.4,"1,155.00",924,5.31,"2,043.75",2.9,"1,117.87",8.21,"3,161.62",5.81,"2,237.62",
Jul'23,Regular,7/1/23,Partner_17,Offer_21,8,0,0,8,2,25,8.52,3.01,2.41,24.08,19.28,0,0,2.13,17.04,2.13,17.04,-0.28,-2.24,
Jul'23,Regular,7/1/23,Partner_17,Offer_01,33,0,0,33,2,6.06,14.54,3.79,3.03,125.07,100.07,0,0,0.88,29.08,0.88,29.08,-2.15,-70.99,
Jul'23,Regular,7/1/23,Partner_17,Offer_02,23,0,0,23,0,0,0,4.92,3.94,113.23,90.63,0,0,0,0,0,0,-3.94,-90.63,
Jul'23,Regular,7/1/23,Partner_17,Offer_04,95,51,53.68,44,7,15.91,37.75,7.58,6.06,720,576,10.74,"1,020.00",2.78,264.25,13.52,"1,284.25",7.46,708.25,
Jul'23,Regular,7/1/23,Partner_17,Offer_05,285,0,0,285,58,20.35,27.81,4.27,3.42,"1,217.77",974.47,0,0,5.66,"1,613.06",5.66,"1,613.06",2.24,638.59,
Jul'23,Regular,7/1/23,Partner_17,Offer_14,1,0,0,1,0,0,0,4,3.2,4,3.2,0,0,0,0,0,0,-3.2,-3.2,
Jul'23,Regular,7/1/23,Partner_17,Offer_36,16,0,0,16,2,12.5,2.5,3.95,3.16,63.25,50.63,0,0,0.31,5,0.31,5,-2.85,-45.63,
Jul'23,Regular,7/1/23,Partner_17,Offer_37,22,0,0,22,4,18.18,25.7,3.86,3.09,84.98,68.02,0,0,4.67,102.79,4.67,102.79,1.58,34.77,
Jul'23,Regular,7/1/23,Partner_19,Offer_01,59,0,0,59,17,28.81,17.42,2.3,1.84,135.57,108.57,0,0,5.02,296.1,5.02,296.1,3.18,187.53,
Jul'23,Regular,7/1/23,Partner_19,Offer_04,7,0,0,7,1,14.29,45,4,3.2,28,22.4,0,0,6.43,45,6.43,45,3.23,22.6,
Jul'23,Regular,7/1/23,Partner_19,Offer_36,69,10,14.49,59,24,40.68,18.43,4.46,3.57,308,246.4,4.78,330,6.41,442.22,11.19,772.22,7.62,525.82,
